LICENSE TYPE,LICENSE NO,LICENSE STATUS,FULL NAME,ISSUE DATE,EXPIRATION DATE,ADDR LINE 1,ADDR LINE 2,CITY,STATE,ZIPCODE,PHONE,DISCIPLINARY ACTION,DOCKET NUMBER,EMAIL,QUALIFIER
Contractor With LRF,13908713-5501,Active,"E.M.C. Plumbing & Heating, Inc.",2024-05-01,2025-11-30,restricted,restricted,Vernal,UT,84078,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,10448704-5501,Active,RPM Plumbing LLC,2017-08-30,2025-11-30,restricted,restricted,PARK CITY,UT,84098,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,5781116-5501,Active,Fillmore Plumbing,2004-11-30,2025-11-30,restricted,restricted,FREMONT,UT,847470220,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,10234849-5501,Active,"Jesse Sloan Plumbing, Inc",2017-02-09,2025-11-30,restricted,restricted,ELMO,UT,84521,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,5871824-5501,Active,Phaze Concrete Inc.,2005-04-19,2025-11-30,restricted,restricted,CEDAR CITY,UT,847217784,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13446998-5501,Active,Deluxe Plumbing,2023-06-30,2025-11-30,restricted,restricted,Cedar City,UT,84720,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,7009493-5501,Active,"The Plumber Guy, Inc.",2008-05-27,2025-11-30,restricted,restricted,HERRIMAN,UT,84096,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,10887505-5501,Active,"CM Mechanical, LLC",2018-07-02,2025-11-30,restricted,restricted,SALINA,UT,84654,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,9830715-5501,Active,Fergus Contracting LLC,2016-06-21,2025-11-30,restricted,restricted,TAYLORSVILLE,UT,84129,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,266034-5501,Active,Neerings Plumbing & Heating Inc,1993-09-03,2025-11-30,restricted,restricted,SALT LAKE CITY,UT,84115,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,233805-5501,Active,Budd M Rich Plumbing Co,1911-01-01,2025-11-30,restricted,restricted,WEST VALLEY CITY,UT,84119,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,6624552-5501,Active,"Canyon Creek Plumbing, LLC",2007-06-05,2025-11-30,restricted,restricted,MOUNT PLEASANT,UT,84647,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,11377044-5501,Active,Warren Joseph McEntire,2019-07-19,2025-11-30,restricted,restricted,West Jordan,UT,84088,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,312360-5501,Active,Cox Plumbing & Heating,1995-12-15,2025-11-30,restricted,restricted,SAINT GEORGE,UT,84790,restricted,Y,96-92,restricted,P200 - General Plumbing contractor
Contractor With LRF,12571436-5501,Active,Patriot Plumbing Services Inc.,2021-12-03,2025-11-30,restricted,restricted,Washington,UT,84780,restricted,N,,restricted,P201 - Residential Plumbing Contractor
Contractor With LRF,1294326-5501,Active,"PUTNAM PLUMBING, INC.",2001-10-31,2025-11-30,restricted,restricted,ST GEORGE,UT,84790,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,11801091-5501,Active,North Rim Construction Group LLC,2020-06-08,2025-11-30,restricted,restricted,TOOELE,UT,84074,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,4839662-5501,Active,"BRINGHURST PLUMBING & HEATING, INC.",2003-05-05,2025-11-30,restricted,restricted,SAINT GEORGE,UT,84791,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,10350641-5501,Active,"Evergreen Restoration, LLC",2017-06-13,2025-11-30,restricted,restricted,Midvale,UT,84047,restricted,N,,restricted,P201 - Residential Plumbing Contractor
Contractor With LRF,11297561-5501,Active,Blaze Plumbing LLC,2019-05-21,2025-11-30,restricted,restricted,PINE CANYON,UT,84074,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,5124011-5501,Active,DALTON-BANTA ENTERPRISES INC.,2002-06-20,2025-11-30,restricted,restricted,WEST HAVEN,UT,84401,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,12992295-5501,Active,Nerdin Plumbing LLC,2022-08-29,2025-11-30,restricted,restricted,Sandy,UT,84070,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,5635312-5501,Active,Graham Plumbing & Heating Inc,2004-05-13,2025-11-30,restricted,restricted,HEBER CITY,UT,84032,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,8778313-5501,Active,Sheffield Plumbing and Maintenance LLC,2013-09-11,2025-11-30,restricted,restricted,LEHI,UT,84043,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,308335-5501,Active,"C & J WALKER AND SONS, INC.",1995-09-14,2025-11-30,restricted,restricted,FOUNTAIN GREEN,UT,84632,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,5400933-5501,Active,Craig Howard Widdison,2003-09-24,2025-11-30,restricted,restricted,PLAIN CITY,UT,84404,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,11490097-5501,Active,Camco Plumbing LLC,2019-10-16,2025-11-30,restricted,restricted,WEST JORDAN,UT,84088,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,351150-5501,Active,"BIG BEAR ELECTRIC, INC.",1997-12-10,2025-11-30,restricted,restricted,RIVERTON,UT,84065,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,372136-5501,Active,RK Mechanical LLC,1999-05-19,2025-11-30,restricted,restricted,SOUTH JORDAN,UT,84095,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,5131901-5501,Active,"FAUCET FIXERS, LLC",2003-09-17,2025-11-30,restricted,restricted,SALT LAKE CITY,UT,84116,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,324694-5501,Active,Great Basin Services Inc,1996-08-02,2025-11-30,restricted,restricted,SPANISH FORK,UT,84660,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,11455687-5501,Active,"Absolute Comfort Heating and Air Conditioning, LLC",2019-10-01,2025-11-30,restricted,restricted,Ogden,UT,84401,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,245642-5501,Active,Ralph Broderick Plumbing,1985-08-08,2025-11-30,restricted,restricted,DRAPER,UT,84020,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,4921465-5501,Active,CEDAR PLUMBING CORP.,2001-07-18,2025-11-30,restricted,restricted,CEDAR CITY,UT,84721,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13714263-5501,Active,Black Mountain NR Co LLC,2024-02-02,2025-11-30,restricted,restricted,Washington,UT,84780,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,5041488-5501,Active,"BAYLES PLUMBING, INC.",2002-01-30,2025-11-30,restricted,restricted,BLANDING,UT,84511,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,12246710-5501,Active,Shawn Allen Butter,2021-05-19,2025-11-30,restricted,restricted,LAS VEGAS,NV,89115,restricted,N,,restricted,P201 - Residential Plumbing Contractor
Contractor With LRF,11170939-5501,Active,BMB Plumbing LLC,2019-02-19,2025-11-30,restricted,restricted,SALEM,UT,84653,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,5669976-5501,Active,Myers Plumbing Inc,2004-06-22,2025-11-30,restricted,restricted,MENDON,UT,84325,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13317270-5501,Active,"Precision Plumbing of California, Inc.",2023-06-21,2025-11-30,restricted,restricted,Long Beach,CA,90808,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,7520150-5501,Active,"Quality Plumbing and Heating, Inc.",2010-01-28,2025-11-30,restricted,restricted,BEAVER,UT,84713,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13502691-5501,Active,"Utah Mechanical Systems, LLC",2023-08-01,2025-11-30,restricted,restricted,Ogden,UT,84405,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,331806-5501,Active,Lelacheur Plumbing Inc,1997-01-06,2025-11-30,restricted,restricted,KAYSVILLE,UT,840370626,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13784221-5501,Active,Hustle Construction LLC,2024-02-27,2025-11-30,restricted,restricted,Hooper,UT,84315,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,11770502-5501,Active,Kraftwerker Building Company LLC,2020-06-08,2025-11-30,restricted,restricted,WEST JORDAN,UT,84081,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,5166045-5501,Active,A PLUS SEWER & WATER COMPANY,2002-08-28,2025-11-30,restricted,restricted,WEST JORDAN,UT,84084,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,1336158-5501,Active,"STEVE BRODERICK PLUMBING & HEATING, INC.",2001-10-31,2025-11-30,restricted,restricted,BOUNTIFUL,UT,84010,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13172669-5501,Active,"Trem J Plumbing, LLC",2022-12-22,2025-11-30,restricted,restricted,Lehi,UT,84043,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,7891724-5501,Active,"Brett Walker Plumbing, LLC",2011-11-09,2025-11-30,restricted,restricted,WASHINGTON,UT,84780,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13591773-5501,Active,"Crown Industries, Inc",2023-11-07,2025-11-30,restricted,restricted,Riverton,UT,84065,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,12960106-5501,Active,"Coverall Plumbing, LLC",2022-08-03,2025-11-30,restricted,restricted,West Jordan,UT,84081,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,14096375-5501,Active,"Bruce Plumbing, LLC",2024-08-12,2025-11-30,restricted,restricted,Salt Lake City,UT,84109,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,11435608-5501,Active,"Tarbet Plumbing Company, LLC",2019-09-20,2025-11-30,restricted,restricted,OGDEN,UT,84401,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,341003-5501,Active,"Manwill Plumbing & Heating, Inc.",1997-07-09,2025-11-30,restricted,restricted,SALT LAKE CITY,UT,84107,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,249816-5501,Active,"Halverson Mechanical, Inc.",1990-06-19,2025-11-30,restricted,restricted,OGDEN,UT,84401,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,240118-5501,Active,Mountainwest Plumbing Inc,1911-01-01,2025-11-30,restricted,restricted,OREM,UT,84097,restricted,Y,92-196,restricted,P200 - General Plumbing contractor
Contractor With LRF,12525455-5501,Active,Western HVAC Services LLC,2021-10-20,2025-11-30,restricted,restricted,OREM,UT,84058,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,229956-5501,Active,"Greg Sumner Construction Co., Inc.",1911-01-01,2025-11-30,restricted,restricted,Provo,UT,84604,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,240112-5501,Active,Dennis W. Moss Plumbing,1911-01-01,2025-11-30,restricted,restricted,FARR WEST,UT,84404,restricted,Y,"92-153,2012-165",restricted,P200 - General Plumbing contractor
Contractor With LRF,14198191-5501,Active,Red Mesa Plumbing LLC,2024-12-27,2027-11-30,restricted,restricted,Saint George,UT,84770,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,7351935-5501,Active,"Pacific North, LLC",2009-06-09,2025-11-30,restricted,restricted,BENJAMIN,UT,84660,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,6517311-5501,Active,"Ackerman Plumbing, Inc.",2007-03-07,2025-11-30,restricted,restricted,MIDWAY,UT,75852,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,14164734-5501,Active,"BCX Holdings, LLC",2024-09-13,2025-11-30,restricted,restricted,Lehi,UT,84043,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,3096455-5501,Active,"All Surface, L.C.",2000-05-18,2025-11-30,restricted,restricted,SALT LAKE CITY,UT,84115,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,250058-5501,Active,Service Plumbing,1990-10-17,2025-11-30,restricted,restricted,CENTERVILLE,UT,840145267,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,12180514-5501,Active,Blue Best LLC,2021-04-07,2025-11-30,restricted,restricted,Salt Lake City,UT,84111,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,11715221-5501,Active,FLOOD MONKIES LLC,2020-07-09,2025-11-30,restricted,restricted,ALTAMONT,UT,84001,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,12699657-5501,Active,"Recovered Mechanical, LLC",2022-02-23,2025-11-30,restricted,restricted,West Jordan,UT,84084,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13470446-5501,Active,Brinks Plumbing LLC,2023-07-28,2025-11-30,restricted,restricted,Layton,UT,84041,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,248921-5501,Active,Jack Serdar Plumbing Inc,1989-02-21,2025-11-30,restricted,restricted,DRAPER,UT,84020,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,7672126-5501,Active,"Custom Comfort Management, Inc.",2010-05-05,2025-11-30,restricted,restricted,CENTERVILLE,UT,84014,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,10189090-5501,Active,"Stickney Plumbing, LLC",2016-12-29,2025-11-30,restricted,restricted,PAYSON,UT,84651,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13508857-5501,Active,Stellar Plumbing UT LLC,2023-08-04,2025-11-30,restricted,restricted,Mesa,AZ,85215,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,5844540-5501,Active,"Covill Plumbing, Inc.",2005-03-17,2025-11-30,restricted,restricted,MORGAN,UT,84050,restricted,N,,restricted,P201 - Residential Plumbing Contractor
Contractor With LRF,5223446-5501,Active,KEMP & HILTON INC.,2003-01-23,2025-11-30,restricted,restricted,WEST VALLEY CITY,UT,841191120,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13068909-5501,Active,"Double L Plumbing and Electrical, L.L.C.",2022-10-17,2025-11-30,restricted,restricted,Cedar City,UT,84721,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13276965-5501,Active,Beard Integrated Systems Inc,2023-03-23,2025-11-30,restricted,restricted,Dallas,TX,75229,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,14188786-5501,Active,"Black Forest Plumbing, LLC",2024-10-22,2025-11-30,restricted,restricted,Salt Lake City,UT,84129,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,6061760-5501,Active,Any Hour LLC,2005-12-05,2025-11-30,restricted,restricted,OREM,UT,84058,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,5194565-5501,Active,"WASATCH PLUMBING, INC.",2003-01-28,2025-11-30,restricted,restricted,Layton,UT,84041,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13487623-5501,Active,"Preferred Plumbing, L.L.C.",2023-08-31,2025-11-30,restricted,restricted,Lehi,UT,84043,restricted,N,,restricted,P201 - Residential Plumbing Contractor
Contractor With LRF,13791194-5501,Active,Duck Creek Plumbing LLC,2024-03-06,2025-11-30,restricted,restricted,Duck Creek Village,UT,84762,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,10887633-5501,Active,Adroit Plumbing & Mechanical L.L.C.,2018-08-02,2025-11-30,restricted,restricted,AMERICAN FORK,UT,84003,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,250004-5501,Active,Stanley Roland Hadean,2022-10-13,2025-11-30,restricted,restricted,SAINT GEORGE,UT,84790,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,8817922-5501,Active,KP Heating & Plumbing LLC,2013-10-17,2025-11-30,restricted,restricted,WEST VALLEY CITY,UT,84128,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,13000821-5501,Active,Pipe Wrench Plumbing Inc,2022-09-02,2025-11-30,restricted,restricted,South Jordan,UT,84009,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,375567-5501,Active,Kenneth N Orr,1999-08-11,2025-11-30,restricted,restricted,PAROWAN,UT,84761,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,11672404-5501,Active,Denny Doyle Palmer,2020-02-26,2027-11-30,restricted,restricted,RIVERTON,UT,84065,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,3103163-5501,Active,"C&P Brothers Operations, Inc.",2000-06-14,2025-11-30,restricted,restricted,DRAPER,UT,84020,restricted,N,,restricted,P200 - General Plumbing contractor
Contractor With LRF,5073121-5501,Active,"ABRAMS PLUMBING, INC.",2002-12-03,2025-11-30,restricted,restricted,FARMINGTON,UT,840252513,restricted,Y,2009-396,restricted,P200 - General Plumbing contractor
