LICENSE TYPE,LICENSE NO,LICENSE STATUS,FULL NAME,ISSUE DATE,EXPIRATION DATE,ADDR LINE 1,ADDR LINE 2,CITY,STATE,ZIPCODE,PHONE,DISCIPLINARY ACTION,DOCKET NUMBER,EMAIL,QUALIFIER
Contractor With LRF,371327-5501,Active,The Grounds Keeper Incorporated,1999-04-06,2025-11-30,restricted,restricted,MIDVALE,UT,84047,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13670602-5501,Active,Stuarts Landscaping & More,2024-01-11,2025-11-30,restricted,restricted,Saint George,UT,84770,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,3089532-5501,Active,Hansen's Landscape Services Inc,2003-10-21,2025-11-30,restricted,restricted,SAINT GEORGE,UT,847911420,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13977855-5501,Active,Southview Fencing LLC,2024-06-03,2025-11-30,restricted,restricted,Ogden,UT,84404,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12256357-5501,Active,Blackwing Construction LLC,2021-04-14,2025-11-30,restricted,restricted,West Valley City,UT,84128,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11413603-5501,Active,L&D Landscape LLC,2019-09-16,2025-11-30,restricted,restricted,ST GEORGE,UT,84770,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12059901-5501,Active,WATKINS FENCE COMPANY,2020-12-31,2025-11-30,restricted,restricted,Honeyville,UT,84314,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13244368-5501,Active,Elite Turf Construction LLC,2023-02-08,2025-11-30,restricted,restricted,Manasquan,NJ,8736,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12968687-5501,Active,Far West Landscaping Limited Liability Company,2022-08-24,2025-11-30,restricted,restricted,West Jordan,UT,84081,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13654636-5501,Active,"King's Construction and Flooring, LLC",2024-02-02,2025-11-30,restricted,restricted,West Valley City,UT,84118,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13818822-5501,Active,Terratheta LLC,2024-03-14,2025-11-30,restricted,restricted,Kanab,UT,84741,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12947833-5501,Active,Matthew Zane Carter,2022-08-08,2025-11-30,restricted,restricted,Salt Lake City,UT,84121,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14188215-5501,Active,Highland Specialties LLC,2024-11-20,2025-11-30,restricted,restricted,Idaho Falls,ID,83404,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10946300-5501,Active,Felter Landscape & Maintenance LLC,2018-08-15,2025-11-30,restricted,restricted,NORTH OGDEN,UT,84414,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14187923-5501,Active,Rocket Turf Company L.L.C.,2024-10-28,2025-11-30,restricted,restricted,Ivins,UT,84738,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11732377-5501,Active,Greg Brent Miner,2020-04-15,2025-11-30,restricted,restricted,WEST HAVEN,UT,84401,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,2035008-5501,Active,"SCHRAMM'S LANDSCAPE & SPRINKLER, L.L.C.",2001-04-20,2025-11-30,restricted,restricted,SPRINGVILLE,UT,84663,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14194173-5501,Active,GLDE Landscaping LLC,2024-11-26,2025-11-30,restricted,restricted,West Valley City,UT,84120,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14048828-5501,Active,"Rex Sales Associates, L.L.C.",2024-07-19,2025-11-30,restricted,restricted,Mapleton,UT,84664,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13241956-5501,Active,Kingdom Landscaping LLC,2023-02-08,2025-11-30,restricted,restricted,Salt Lake City,UT,84104,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13587804-5501,Active,"Noel's Landscape, LLC",2023-10-30,2025-11-30,restricted,restricted,Taylorsville,UT,84123,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,9395300-5501,Active,"Bills Construction, LLC",2015-05-01,2025-11-30,restricted,restricted,Bloomington,ID,83223,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,5978320-5501,Active,"The Cowboy Fencing, Inc.",2005-08-15,2025-11-30,restricted,restricted,WEST VALLEY,UT,84119,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14058348-5501,Active,King Log and Beam LLC,2024-07-15,2025-11-30,restricted,restricted,Price,UT,84501,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11205070-5501,Active,"Kenneth E. Tisor Holdings, Inc.",2019-03-14,2025-11-30,restricted,restricted,SANDY,UT,84094,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13863642-5501,Active,"Sharp's Tarps, Inc.",2024-04-08,2025-11-30,restricted,restricted,Salt Lake City,UT,84116,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13696231-5501,Active,CMT Landscape Design LLC,2024-01-24,2025-11-30,restricted,restricted,Salt Lake City,UT,84165,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13894284-5501,Active,Yard Pro of Utah Lawn Services Limited Liability Company,2024-04-25,2025-11-30,restricted,restricted,Riverton,UT,84065,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13045345-5501,Active,Vision Homes LLC,2022-10-17,2025-11-30,restricted,restricted,OGDEN,UT,84401,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12448070-5501,Active,EZy Landscaping LLC,2022-03-10,2025-11-30,restricted,restricted,West Valley City,UT,84120,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10442943-5501,Active,Fernando Escamilla,2017-07-31,2025-11-30,restricted,restricted,OREM,UT,84097,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14011632-5501,Active,Palominos Landscape LLC,2024-06-19,2025-11-30,restricted,restricted,Heber City,UT,84032,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10756279-5501,Active,"MGP Sprinkler System, LLC",2018-03-22,2025-11-30,restricted,restricted,LEHI,UT,84043,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14013895-5501,Active,Diamond Hands Construction LLC,2024-06-19,2025-11-30,restricted,restricted,West Jordan,UT,84088,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,7953295-5501,Active,"Upscapes, Inc.",2011-04-28,2025-11-30,restricted,restricted,Ogden,UT,84403,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,6056765-5501,Active,"PARADISE LANDSCAPE, INC.",2005-12-12,2025-11-30,restricted,restricted,ST GEORGE,UT,84790,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10700723-5501,Active,Michael's Landscaping L.L.C.,2018-04-16,2025-11-30,restricted,restricted,HEBER,UT,84032,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14205484-5501,Active,Arcane Excavation LLC,2025-02-10,2027-11-30,restricted,restricted,Spanish Fork,UT,84660,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11849181-5501,Active,ARD Construction Inc,2020-07-14,2025-11-30,restricted,restricted,WOODLAND HILLS,UT,84653,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,5245175-5501,Active,"PAULSEN FENCE, INC.",2003-01-28,2025-11-30,restricted,restricted,Provo,UT,84604,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13791032-5501,Active,Elite Build Construction LLC,2024-02-29,2025-11-30,restricted,restricted,Provo,UT,84601,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12833289-5501,Active,Zeus Construction LLC,2022-05-04,2025-11-30,restricted,restricted,WASHINGTON,UT,84780,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,5886227-5501,Active,"S. Faber Enterprises, LLC",2005-04-20,2025-11-30,restricted,restricted,SANDY,UT,84094,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,4887562-5501,Active,"Terraworks, Inc.",2003-05-29,2025-11-30,restricted,restricted,BOUNTIFUL,UT,84011,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13961345-5501,Active,"Watts Fencing Co, LLC",2024-05-29,2025-11-30,restricted,restricted,Green River,WY,82935,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13329918-5501,Active,"Saltscapes Landscaping, LLC",2023-04-10,2025-11-30,restricted,restricted,West Valley City,UT,84128,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,9040711-5501,Active,Green Design Sprinklers and Landscaping LLC,2014-06-12,2025-11-30,restricted,restricted,SOUTH JORDAN,UT,84095,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,5129801-5501,Active,"AM BRIAN, INC.",2002-09-16,2025-11-30,restricted,restricted,CLEARFIELD,UT,84089 0471,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13650486-5501,Active,Allegiant Construction LLC,2024-01-08,2025-11-30,restricted,restricted,West Jordan,UT,84088,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,8557546-5501,Active,"Elite Landscaping & Sprinklers, LLC",2013-03-01,2025-11-30,restricted,restricted,WEST JORDAN,UT,84088,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,6763818-5501,Active,"AWP Landscaping, Inc.",2007-10-17,2025-11-30,restricted,restricted,SAINT GEORGE,UT,84790,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13272217-5501,Active,"Land Pro Landscaping & Maintenance, LLC",2023-03-31,2025-11-30,restricted,restricted,Washington,UT,84780,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,9802677-5501,Active,"Monet Western Gardens, L.L.C.",2016-07-27,2025-11-30,restricted,restricted,SAINT GEORGE,UT,84770,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13264696-5501,Active,"Jumpstart Gardens, LLC",2023-03-13,2025-11-30,restricted,restricted,American Fork,UT,84003,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13400972-5501,Active,"Kahuna Pools and Spas, LLC",2023-06-02,2025-11-30,restricted,restricted,Hooper,UT,84315,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,6598011-5501,Active,Timpanogos Pools & Spas Inc.,2007-05-07,2025-11-30,restricted,restricted,Lehi,UT,84043,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13561106-5501,Active,"Utah Turf Masters, LLC",2023-09-27,2025-11-30,restricted,restricted,Provo,UT,84601,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11710853-5501,Active,SKYE FENCING LLC,2020-03-31,2025-11-30,restricted,restricted,HEBER CITY,UT,84032,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10805881-5501,Active,Park City Landscape and Snow Removal Inc.,2018-04-25,2025-11-30,restricted,restricted,HEBER CITY,UT,84032,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13853411-5501,Active,"Grass Masters Yard Care, LLC",2024-04-23,2025-11-30,restricted,restricted,Layton,UT,84040,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13863536-5501,Active,Final Grade Services LLC,2024-04-08,2025-11-30,restricted,restricted,Santaquin,UT,84655,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11013509-5501,Active,"U Drywall Construction, LLC",2018-10-10,2025-11-30,restricted,restricted,West Jordan,UT,84088,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10501679-5501,Active,JBA Landscape and Sprinklers LLC,2017-08-30,2025-11-30,restricted,restricted,OGDEN,UT,84403,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12737134-5501,Active,"Wasatch Wolves Landscaping, LLC",2022-03-07,2025-11-30,restricted,restricted,WEST JORDAN,UT,84088,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13872390-5501,Active,Professional Installers LLC,2024-05-03,2025-11-30,restricted,restricted,Layton,UT,84040,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12548675-5501,Active,Dirtball Excavation Inc.,2021-11-03,2025-11-30,restricted,restricted,HURRICANE,UT,84737,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11108862-5501,Active,Michael Scott Stuart,2023-12-21,2025-11-30,restricted,restricted,Layton,UT,84041,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,7893475-5501,Active,"Cache Valley Landscape, Inc.",2011-01-31,2025-11-30,restricted,restricted,LOGAN,UT,843230000,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11433478-5501,Active,J&D Stone Company LLC,2019-09-18,2025-11-30,restricted,restricted,Ballard,UT,84066,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13296409-5501,Active,Flatline Excavation LLC,2023-03-20,2025-11-30,restricted,restricted,Monroe,UT,84754,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10968006-5501,Active,Green Sunrise LLC,2018-09-06,2025-11-30,restricted,restricted,ROY,UT,84067,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,8749297-5501,Active,"Primo's Landscaping, Inc.",2013-08-15,2025-11-30,restricted,restricted,WEST VALLEY CITY,UT,84128,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13205900-5501,Active,Wasatch Irrigation and Landscaping LLC,2023-01-24,2025-11-30,restricted,restricted,Orem,UT,84058,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13975423-5501,Active,In a Pickle LLC,2024-05-31,2025-11-30,restricted,restricted,Saratoga Springs,UT,84045,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13502571-5501,Active,Rafael's Landscaping LLC,2023-09-12,2025-11-30,restricted,restricted,Woods Cross,UT,84087,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10604477-5501,Active,Dionicio Jr Landscaping LLC,2018-01-24,2025-11-30,restricted,restricted,MIDVALE,UT,84047,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12324250-5501,Active,"MC Construction & Landscaping, LLP",2021-06-07,2025-11-30,restricted,restricted,SAINT GEORGE,UT,84790,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10444261-5501,Active,"Good Ol' Boys Yard Care, Inc.",2017-07-20,2025-11-30,restricted,restricted,Washington,UT,84780,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11477369-5501,Active,Top Sprinkler Repair LLC,2021-03-30,2025-11-30,restricted,restricted,Taylorsville,UT,84129,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,14040890-5501,Active,HopeNow LLC,2024-07-05,2025-11-30,restricted,restricted,Payson,UT,84651,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,7000100-5501,Active,"Superior Outdoors, Inc.",2008-05-28,2025-11-30,restricted,restricted,West Haven,UT,84401,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,248938-5501,Active,Pro-Link Fence Company,1989-01-05,2025-11-30,restricted,restricted,ROY,UT,84067,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,10752199-5501,Active,Ignite Fireplace Corporation,2018-03-20,2025-11-30,restricted,restricted,MIDVALE,UT,84047,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,11789761-5501,Active,"MAUI FISH HOOK CONCRETE & LANDSCAPING, LLC",2020-07-17,2025-11-30,restricted,restricted,BOUNTIFUL,UT,84010,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13872484-5501,Active,Euan Construction LLC,2024-04-12,2025-11-30,restricted,restricted,Sandy,UT,84070,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,12215686-5501,Active,NATURESCAPES LLC,2021-03-18,2025-11-30,restricted,restricted,HERRIMAN,UT,84096,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
Contractor With LRF,13798665-5501,Active,"Freestone Excavation, LLC",2024-03-04,2025-11-30,restricted,restricted,Provo,UT,84606,restricted,N,,restricted,S330 - Landscape and Recreation Qualifier
